"time","x","y","der(x)","der(y)"
12.702,1.692330513210891,1.155493521055323,1.155493521055323,-2.338476446703622
12.704,1.694636799567323,1.150814134141107,1.150814134141107,-2.340862856403253
12.706,1.696933722609876,1.146130013601576,1.146130013601576,-2.34320803351811
12.708,1.699221273049771,1.141441241643296,1.141441241643296,-2.345512016239764
12.71,1.70149944177185,1.136747900378867,1.136747900378867,-2.347774845052108
12.712,1.703768219834864,1.132050071821632,1.132050071821632,-2.349996562720073
12.714,1.706027598471761,1.127347837880394,1.127347837880394,-2.35217721427812
12.716,1.708277569089955,1.122641280354167,1.122641280354167,-2.354316847018469
12.718,1.710518123271631,1.117930480926872,1.117930480926872,-2.356415510479147
12.72,1.712749247528853,1.113215542678945,1.113215542678945,-2.358473257667093
12.722,1.714970936013069,1.10849653794587,1.10849653794587,-2.36049014222474
12.724,1.717183182378132,1.103773541693891,1.103773541693891,-2.362466220065528
12.726,1.719385978772513,1.099046635650038,1.099046635650038,-2.364401549679929
12.728,1.721579317514138,1.094315901427476,1.094315901427476,-2.366296191749743
12.73,1.723763191090527,1.089581420520809,1.089581420520809,-2.368150209135253
12.732,1.725937592158924,1.084843274301423,1.084843274301423,-2.369963666862163
12.734,1.72810251354645,1.08010154401278,1.08010154401278,-2.371736632108365
12.736,1.730257948250225,1.075356310765761,1.075356310765761,-2.373469174190465
12.738,1.732403889437519,1.070607655533975,1.070607655533975,-2.375161364550143
12.74,1.73454033044589,1.065855659149064,1.065855659149064,-2.376813276740305
12.742,1.736667264783314,1.061100402296049,1.061100402296049,-2.37842498641103
12.744,1.738784686128331,1.056341965508633,1.056341965508633,-2.379996571295342
12.746,1.740892588330187,1.051580429164513,1.051580429164513,-2.381528111194785
12.748,1.742990965408961,1.046815873480726,1.046815873480726,-2.383019687964798
12.75,1.745079811555717,1.042048378508931,1.042048378508931,-2.384471385499928
12.752,1.747159121132632,1.037278024130763,1.037278024130763,-2.385883289718834
12.754,1.74922888867314,1.032504890053139,1.032504890053139,-2.387255488549123
12.756,1.751289108882073,1.02772905580356,1.02772905580356,-2.388588071912007
12.758,1.753339776635792,1.022950600725463,1.022950600725463,-2.389881131706774
12.76,1.755380886982337,1.018169603973506,1.018169603973506,-2.391134761795095
12.762,1.757412435141552,1.01338614450892,1.01338614450892,-2.39234905798514
12.764,1.759434403176713,1.00860028491468,1.00860028491468,-2.393524080323449
12.766,1.761446795458014,1.00381211444147,1.00381211444147,-2.394659953405861
12.768,1.763449609084822,0.9990217130970219,0.9990217130970219,-2.395756782653512
12.77,1.765442839677979,0.9942291586728073,0.9942291586728073,-2.396814670700241
12.772,1.767426483016628,0.9894345287261881,0.9894345287261881,-2.397833722006495
12.774,1.769400535038031,0.9846379005753947,0.9846379005753947,-2.39881404284177
12.776,1.771364991837422,0.9798393512944401,0.9798393512944401,-2.399755741266922
12.778,1.773319849667824,0.9750389577080998,0.9750389577080998,-2.400658927116323
12.78,1.775265104939894,0.9702367963868475,0.9702367963868475,-2.40152371197987
12.782,1.777200754221752,0.9654329436417908,0.9654329436417908,-2.40235020918486
12.784,1.779126794238815,0.9606274755196464,0.9606274755196464,-2.403138533777717
12.786,1.781043221873632,0.9558204677976766,0.9558204677976766,-2.40388880250559
12.788,1.78295003416572,0.9510119959786243,0.9510119959786243,-2.40460113379781
12.79,1.784847228311388,0.9462021352856927,0.9462021352856927,-2.405275647747222
12.792,1.786734801663587,0.94139096065746,0.94139096065746,-2.405912466091381
12.794,1.788612751731728,0.936578546742858,0.936578546742858,-2.406511712193631
12.796,1.790481076181524,0.9317649678961084,0.9317649678961084,-2.40707351102404
12.798,1.792339772834826,0.9269502981716592,0.9269502981716592,-2.407597989140247
