"time","F1.y","der(F1.y)","F1.u"
0,1,-0.5,0
0.002,0.9990014994248851,-0.4985007503791091,0.001999998666666933
0.004,0.9980059952141567,-0.4970030029404074,0.003999989333341867
0.006,0.9970134826739092,-0.4955067593369222,0.0059999640000648
0.008,0.9960239614692191,-0.4940120234011397,0.007999914666939733
0.01,0.995037420199401,-0.4925187934326172,0.009999833334166664
0.012,0.9940538609596211,-0.4910270744787738,0.01199971200207359
0.014,0.9930732845482008,-0.4895368709385261,0.01399954267114851
0.016,0.9920956909651402,-0.4880481868115344,0.01599931734207142
0.018,0.9911210458278428,-0.4865610089060483,0.01799902801574628
0.02,0.9901493597270261,-0.4850753465168465,0.01999866669333308
0.022,0.9891806391252648,-0.4835912068744925,0.02199822537627977
