"time","F12.F1.y","F12.F2.y","der(F12.F1.y)","der(F12.F2.y)","F12.F1.u","F12.F2.u"
2.454,0.9145127559551534,0.9861126552912823,-0.04663901212197663,-0.006509081757829907,0.6346786832232936,0.9145127559551534
2.456,0.9144192313880942,0.9860996296774756,-0.04688122812996637,-0.006516399844489212,0.633131862608296,0.9144192313880942
2.458,0.91432522168256,0.9860865893555502,-0.04712378536931137,-0.006523760697544557,0.6315825094666918,0.91432522168256
2.46,0.9142307261413338,0.9860735342386734,-0.04736668269090694,-0.006531164372485415,0.6300306299958922,0.9142307261413338
2.462,0.9141357440689826,0.9860604642398655,-0.04760991894426172,-0.00653861092462572,0.6284762304034123,0.9141357440689826
2.464,0.9140402747718511,0.986047379271999,-0.04785349297750034,-0.006546100409104355,0.6269193169068491,0.9140402747718511
2.466,0.9139443175580604,0.9860342792477986,-0.04809740363736775,-0.006553632880885295,0.6253598957338539,0.9139443175580604
2.468,0.9138478717375034,0.986021164079841,-0.04834164976923225,-0.006561208394757964,0.6237979731221098,0.9138478717375034
2.47,0.9137509366218407,0.9860080336805551,-0.04858623021708933,-0.006568827005337674,0.6222335553193047,0.9137509366218407
2.472,0.9136535115244977,0.9859948879622222,-0.04883114382356493,-0.006576488767065867,0.6206666485831082,0.9136535115244977
2.474,0.9135555957606614,0.9859817268369752,-0.04907638942991945,-0.006584193734210345,0.6190972591811447,0.9135555957606614
2.476,0.9134571886472758,0.9859685502167986,-0.04932196587605094,-0.006591941960865716,0.6175253933909701,0.9134571886472758
2.478,0.9133582895030384,0.9859553580135295,-0.04956787200049889,-0.006599733500953734,0.6159510575000451,0.9133582895030384
2.48,0.913258897648398,0.9859421501388564,-0.0498141066404477,-0.006607568408223499,0.6143742578057118,0.913258897648398
2.482,0.9131590124055488,0.985928926504319,-0.05006066863173048,-0.006615446736251837,0.6127950006151659,0.9131590124055488
2.484,0.9130586330984289,0.9859156870213088,-0.05030755680883231,-0.006623368538443627,0.6112132922454351,0.9130586330984289
2.486,0.9129577590527155,0.9859024316010696,-0.05055477000489428,-0.006631333868032194,0.6096291390233498,0.9129577590527155
2.488,0.9128563895958216,0.9858891601546956,-0.05080230705171666,-0.006639342778079457,0.6080425472855217,0.9128563895958216
2.49,0.9127545240568929,0.9858758725931329,-0.05105016677976304,-0.006647395321476361,0.6064535233783147,0.9127545240568929
2.492,0.9126521617668029,0.9858625688271786,-0.05129834801816326,-0.006655491550943249,0.6048620736578233,0.9126521617668029
2.494,0.9125493020581508,0.9858492487674811,-0.05154684959471791,-0.006663631519030034,0.6032682044898433,0.9125493020581508
2.496,0.912445944265257,0.9858359123245406,-0.05179567033590118,-0.006671815278116686,0.60167192224985,0.912445944265257
2.498,0.9123420877241599,0.9858225594087072,-0.05204480906686504,-0.006680042880413391,0.6000732333229697,0.9123420877241599
2.5,0.9122377317726118,0.9858091899301827,-0.05229426461144254,-0.006688314377960994,0.5984721441039565,0.9122377317726118
2.502,0.912132875750076,0.98579580379902,-0.05254403579215185,-0.006696629822631276,0.5968686609971648,0.912132875750076
2.504,0.9120275189977222,0.985782400925122,-0.05279412143019959,-0.006704989266127261,0.5952627904165246,0.9120275189977222
2.506,0.9119216608584243,0.9857689812182432,-0.05304452034548457,-0.006713392759983536,0.5936545387855169,0.9119216608584243
2.508,0.9118153006767559,0.9857555445879885,-0.05329523135660178,-0.006721840355566605,0.5920439125371452,0.9118153006767559
2.51,0.911708437798986,0.9857420909438136,-0.0535462532808455,-0.006730332104075234,0.590430918113913,0.911708437798986
2.512,0.9116010715730771,0.9857286201950241,-0.05379758493421364,-0.006738868056540629,0.5888155619677953,0.9116010715730771
2.514,0.9114932013486805,0.9857151322507768,-0.0540492251314109,-0.006747448263826935,0.5871978505602151,0.9114932013486805
2.516,0.911384836534281,0.9857016278256813,-0.05430117436204429,-0.006756071935581839,0.5855777903620153,0.911384836534281
2.518,0.9112759704799573,0.9856881063477443,-0.0545534304377537,-0.006764739624344268,0.5839553878534351,0.9112759704799573
2.52,0.9111665997426469,0.9856745675015659,-0.05480599170309417,-0.006773451614447181,0.5823306495240819,0.9111665997426469
2.522,0.9110567237356069,0.9856610112002603,-0.0550588569771166,-0.006782207951332129,0.5807035818729073,0.9110567237356069
2.524,0.9109463418751638,0.985647437356904,-0.05531202507783078,-0.0067910086801582,0.5790741914081791,0.9109463418751638
2.526,0.910835453580726,0.9856338458845366,-0.05556549482221138,-0.006799853845800962,0.5774424846474577,0.910835453580726
2.528,0.9107240582747941,0.9856202366961624,-0.05581926502620446,-0.006808743492851665,0.5758084681175674,0.9107240582747941
2.53,0.9106121553829726,0.9856066097047509,-0.05607333450473332,-0.00681767766561621,0.5741721483545726,0.9106121553829726
2.532,0.9104997443339815,0.9855929648232385,-0.05632770207170531,-0.006826656408114276,0.5725335319037497,0.9104997443339815
2.534,0.9103868245596674,0.9855793019645296,-0.05658236654001741,-0.006835679764078385,0.5708926253195629,0.9103868245596674
2.536,0.9102733954950152,0.9855656210414965,-0.05683732672156327,-0.006844747776952845,0.5692494351656355,0.9102733954950152
2.538,0.9101594565781596,0.9855519219669826,-0.05709258142723875,-0.006853860489893004,0.567603968014727,0.9101594565781596
2.54,0.9100450072503953,0.9855382046538018,-0.05734812946694875,-0.006863017945764231,0.5659562304487028,0.9100450072503953
2.542,0.9099300469561903,0.985524469014741,-0.05760396964961308,-0.006872220187140974,0.5643062290585118,0.9099300469561903
2.544,0.909814575143196,0.9855107149625596,-0.05786010078317324,-0.006881467256305784,0.5626539704441565,0.909814575143196
2.546,0.9096985912622585,0.9854969424099922,-0.05811652167459806,-0.006890759195248519,0.5609994612146701,0.9096985912622585
2.548,0.9095820947674306,0.9854831512697485,-0.05837323112989068,-0.006900096045665266,0.5593427079880865,0.9095820947674306
2.55,0.9094650851159833,0.9854693414545154,-0.05863022795409439,-0.006909477848957457,0.557683717391417,0.9094650851159833
2.552,0.9093475617684166,0.9854555128769578,-0.05888751095129922,-0.006918904646231017,0.5560224960606213,0.9093475617684166
2.554,0.9092295241884708,0.9854416654497192,-0.05914507892464799,-0.006928376478295311,0.5543590506405829,0.9092295241884708
2.556,0.9091109718431388,0.9854277990854234,-0.059402930676343,-0.006937893385662238,0.5526933877850808,0.9091109718431388
2.558,0.9089919042026766,0.9854139136966759,-0.05966106500765195,-0.006947455408545386,0.5510255141567649,0.9089919042026766
2.56,0.9088723207406152,0.985400009196064,-0.05991948071891477,-0.006957062586858979,0.5493554364271266,0.9088723207406152
2.562,0.9087522209337715,0.9853860854961589,-0.06017817660954933,-0.006966714960217038,0.5476831612764755,0.9087522209337715
2.564,0.9086316042622603,0.9853721425095165,-0.06043715147805852,-0.006976412567932386,0.5460086953939092,0.9086316042622603
2.566,0.9085104702095051,0.9853581801486784,-0.06069640412203592,-0.006986155449015748,0.5443320454772896,0.9085104702095051
2.568,0.9083888182622502,0.9853441983261727,-0.06095593333817275,-0.006995943642174777,0.5426532182332137,0.9083888182622502
2.57,0.9082666479105709,0.9853301969545163,-0.06121573792226372,-0.007005777185813219,0.5409722203769886,0.9082666479105709
2.572,0.9081439586478866,0.9853161759462148,-0.06147581666921394,-0.00701565611802984,0.5392890586326029,0.9081439586478866
2.574,0.9080207499709705,0.9853021352137642,-0.06173616837304472,-0.00702558047661761,0.5376037397327021,0.9080207499709705
2.576,0.9078970213799616,0.9852880746696518,-0.06199679182690045,-0.007035550299062746,0.5359162704185589,0.9078970213799616
2.578,0.9077727723783772,0.9852739942263576,-0.06225768582305471,-0.007045565622543679,0.5342266574400489,0.9077727723783772
2.58,0.9076480024731223,0.9852598937963555,-0.06251884915291685,-0.007055626483930291,0.5325349075556212,0.9076480024731223
2.582,0.9075227111745026,0.9852457732921136,-0.06278028060703818,-0.007065732919782822,0.5308410275322735,0.9075227111745026
2.584,0.9073968979962349,0.9852316326260963,-0.06304197897511861,-0.007075884966351031,0.5291450241455232,0.9073968979962349
2.586,0.9072705624554588,0.9852174717107651,-0.06330394304601278,-0.007086082659573304,0.5274469041793821,0.9072705624554588
2.588,0.9071437040727488,0.9852032904585794,-0.06356617160773692,-0.007096326035075504,0.5257466744263273,0.9071437040727488
2.59,0.9070163223721243,0.9851890887819983,-0.06382866344747469,-0.007106615128170366,0.5240443416872761,0.9070163223721243
2.592,0.9068884168810619,0.9851748665934811,-0.06409141735158423,-0.007116949973856287,0.5223399127715566,0.9068884168810619
2.594,0.906759987130507,0.9851606238054885,-0.06435443210560404,-0.007127330606816504,0.5206333944968827,0.906759987130507
2.596,0.9066310326548848,0.9851463603304842,-0.06461770649426002,-0.00713775706141813,0.5189247936893246,0.9066310326548848
2.598,0.9065015529921108,0.9851320760809356,-0.06488123930147111,-0.007148229371711345,0.5172141171832841,0.9065015529921108
2.6,0.9063715476836045,0.9851177709693145,-0.06514502931035672,-0.007158747571428183,0.5155013718214642,0.9063715476836045
2.602,0.906241016274298,0.9851034449081001,-0.06540907530324223,-0.007169311693982009,0.5137865644548446,0.906241016274298
2.604,0.90610995831265,0.9850890978097773,-0.06567337606166634,-0.007179921772466119,0.5120697019426519,0.90610995831265
2.606,0.9059783651446907,0.9850747289452411,-0.06593792899872603,-0.007190578527322764,0.5103507911523345,0.9059783651446907
2.608,0.9058462352147522,0.9850603381401124,-0.06620273270920325,-0.007201282084123658,0.5086298389595326,0.9058462352147522
2.61,0.9057135758207809,0.9850459259119817,-0.06646778726212126,-0.007212031826472797,0.5069068522480534,0.9057135758207809
2.612,0.9055803864535982,0.9850314921677567,-0.06673309142395956,-0.007222827792196226,0.5051818379098408,0.9055803864535982
2.614,0.9054466666058332,0.9850170368142188,-0.06699864396014711,-0.007233670018944149,0.5034548028449505,0.9054466666058332
2.616,0.9053124157719171,0.9850025597580236,-0.06726444363506624,-0.007244558544191502,0.5017257539615196,0.9053124157719171
2.618,0.9051776334480744,0.9849880609057003,-0.06753048921205536,-0.007255493405238718,0.4999946981757423,0.9051776334480744
2.62,0.9050423191323154,0.9849735401636509,-0.06779677945341279,-0.007266474639212322,0.4982616424118386,0.9050423191323154
2.622,0.9049064723244287,0.9849589974381497,-0.0680633131203998,-0.007277502283065552,0.4965265936020299,0.9049064723244287
2.624,0.9047700925259733,0.9849444326353447,-0.06833008897324414,-0.007288576373579219,0.4947895586865085,0.9047700925259733
2.626,0.9046331792402714,0.9849298456612541,-0.06859710577114317,-0.007299696947362059,0.4930505446134124,0.9046331792402714
2.628,0.9044957319724,0.9849152364217688,-0.06886436227226751,-0.007310864040851714,0.4913095583387949,0.9044957319724
2.63,0.9043577502291839,0.984900604822651,-0.06913185723376405,-0.007322077690315191,0.4895666068265995,0.9043577502291839
2.632,0.9042192335191875,0.9848859507695332,-0.06939958941175972,-0.007333337931849608,0.4878216970486292,0.9042192335191875
2.634,0.904080181352708,0.9848712741679184,-0.0696675575613644,-0.007344644801382769,0.4860748359845215,0.904080181352708
2.636,0.903940593241766,0.984856574923181,-0.06993576043667475,-0.007355998334674091,0.4843260306217175,0.903940593241766
2.638,0.9038004687001002,0.9848418529405636,-0.07020419679077715,-0.007367398567314851,0.4825752879554373,0.9038004687001002
2.64,0.9036598072431575,0.9848271081251788,-0.07047286537575155,-0.007378845534729208,0.4808226149886483,0.9036598072431575
2.642,0.903518608388087,0.9848123403820085,-0.07074176494267437,-0.007390339272174685,0.4790680187320407,0.903518608388087
2.644,0.9033768716537309,0.9847975496159033,-0.07101089424162238,-0.00740187981474294,0.4773115062039966,0.9033768716537309
2.646,0.9032345965606181,0.9847827357315817,-0.07128025202167559,-0.007413467197360327,0.4755530844305645,0.9032345965606181
2.648,0.9030917826309562,0.9847678986336306,-0.0715498370309213,-0.007425101454788575,0.4737927604454285,0.9030917826309562
2.65,0.9029484293886229,0.9847530382265041,-0.0718196480164567,-0.007436782621625565,0.4720305412898826,0.9029484293886229
2.652,0.9028045363591595,0.9847381544145239,-0.07208968372439313,-0.007448510732305861,0.4702664340128007,0.9028045363591595
2.654,0.9026601030697624,0.9847232471018788,-0.07235994289985873,-0.007460285821101486,0.4685004456706101,0.9026601030697624
2.656,0.9025151290492766,0.9847083161926231,-0.07263042428700257,-0.007472107922122414,0.4667325833272611,0.9025151290492766
2.658,0.9023696138281861,0.9846933615906782,-0.07290112662899745,-0.007483977069317461,0.4649628540542015,0.9023696138281861
2.66,0.9022235569386083,0.984678383199831,-0.07317204866804386,-0.00749589329647479,0.4631912649303452,0.9022235569386083
2.662,0.9020769579142851,0.984663380923734,-0.073443189145373,-0.007507856637222623,0.4614178230420471,0.9020769579142851
2.664,0.901929816290575,0.9846483546659042,-0.07371454680125054,-0.007519867125029924,0.4596425354830718,0.901929816290575
2.666,0.901782131604447,0.9846333043297236,-0.07398612037497987,-0.007531924793206968,0.4578654093545678,0.901782131604447
2.668,0.9016339033944708,0.9846182298184392,-0.07425790860490573,-0.007544029674906214,0.4560864517650364,0.9016339033944708
2.67,0.9014851312008106,0.9846031310351606,-0.07452991022841736,-0.007556181803122725,0.4543056698303065,0.9014851312008106
2.672,0.9013358145652175,0.9845880078828622,-0.07480212398195249,-0.007568381210694969,0.4525230706735026,0.9013358145652175
2.674,0.9011859530310206,0.9845728602643808,-0.07507454860100014,-0.007580627930305481,0.4507386614250197,0.9011859530310206
2.676,0.9010355461431204,0.9845576880824168,-0.07534718282010476,-0.007592921994481492,0.4489524492224918,0.9010355461431204
2.678,0.900884593447981,0.9845424912395324,-0.07562002537286917,-0.007605263435595583,0.447164441210766,0.900884593447981
2.68,0.9007330944936218,0.9845272696381525,-0.07589307499195845,-0.007617652285866427,0.4453746445418711,0.9007330944936218
2.682,0.9005810488296109,0.9845120231805635,-0.07616633040910309,-0.007630088577359331,0.4435830663749923,0.9005810488296109
2.684,0.9004284560070561,0.9844967517689132,-0.07643979035510283,-0.007642572341987003,0.4417897138764391,0.9004284560070561
2.686,0.9002753155785985,0.9844814553052106,-0.07671345355982978,-0.007655103611510187,0.4399945942196198,0.9002753155785985
2.688,0.9001216270984038,0.9844661336913251,-0.07698731875223232,-0.007667682417538296,0.4381977145850099,0.9001216270984038
2.69,0.8999673901221553,0.9844507868289867,-0.07726138466033818,-0.007680308791530124,0.4363990821601263,0.8999673901221553
2.692,0.8998126042070462,0.9844354146197856,-0.07753565001125845,-0.007692982764794485,0.4345987041394955,0.8998126042070462
2.694,0.8996572689117713,0.9844200169651707,-0.07781011353119054,-0.007705704368490849,0.4327965877246281,0.8996572689117713
2.696,0.8995013860036033,0.9844045939411719,-0.07808477431326948,-0.007718473448869869,0.4309927401239864,0.8995013860036033
2.698,0.8993449607417343,0.9843891458999935,-0.07835963203146251,-0.007731289559841744,0.4291871685529592,0.8993449607417343
2.7,0.8991879857062512,0.9843736721898552,-0.07863468424540358,-0.007744153316691265,0.4273798802338298,0.8991879857062512
2.702,0.8990304605039648,0.9843581727149815,-0.07890992968470255,-0.007757064746456059,0.4255708823957496,0.8990304605039648
2.704,0.898872384744196,0.984342647379536,-0.07918536707824818,-0.007770023875940007,0.4237601822747069,0.898872384744196
2.706,0.8987137580387772,0.9843270960876244,-0.0794609951542128,-0.007783030731713381,0.4219477871135004,0.8987137580387772
2.708,0.8985545800020569,0.9843115187432931,-0.07973681264005821,-0.007796085340112386,0.4201337041617077,0.8985545800020569
2.71,0.8983948502509038,0.9842959152505313,-0.08001281826254081,-0.007809187727238861,0.418317940675659,0.8983948502509038
2.712,0.8982345684047088,0.9842802855132704,-0.08028901074771733,-0.007822337918960143,0.4165005039184049,0.8982345684047088
2.714,0.8980737340853899,0.984264629435385,-0.08056538882094985,-0.007835535940908639,0.4146814011596908,0.8980737340853899
2.716,0.8979123469173956,0.9842489469206933,-0.08084195120691183,-0.007848781818481608,0.4128606396759246,0.8979123469173956
2.718,0.8977504065277082,0.9842332378729579,-0.08111869662959292,-0.007862075576840882,0.4110382267501507,0.8977504065277082
2.72,0.8975879125458476,0.9842175021958862,-0.08139562381230504,-0.007875417240912603,0.4092141696720173,0.8975879125458476
2.722,0.8974248646038744,0.9842017397931306,-0.08167273147768718,-0.007888806835386931,0.4073884757377513,0.8974248646038744
2.724,0.8972612623363939,0.9841859505682892,-0.08195001834771147,-0.00790224438471775,0.4055611522501251,0.8972612623363939
2.726,0.8970971053805606,0.9841701344249066,-0.08222748314368826,-0.007915729913122364,0.4037322065184311,0.8970971053805606
2.728,0.8969323933760801,0.9841542912664742,-0.08250512458627186,-0.007929263444581286,0.4019016458584489,0.8969323933760801
2.73,0.8967671259652136,0.9841384209964309,-0.08278294139546567,-0.007942845002837939,0.4000694775924195,0.8967671259652136
2.732,0.8966013027927812,0.9841225235181632,-0.08306093229062805,-0.007956474611398368,0.3982357090490128,0.8966013027927812
2.734,0.8964349235061658,0.9841065987350061,-0.08333909599047744,-0.00797015229353093,0.3964003475633013,0.8964349235061658
2.736,0.8962679877553171,0.9840906465502437,-0.08361743121309824,-0.007983878072266052,0.3945634004767277,0.8962679877553171
2.738,0.8961004951927538,0.9840746668671095,-0.08389593667594586,-0.007997651970395975,0.3927248751370786,0.8961004951927538
2.74,0.8959324454735683,0.984058659588787,-0.08417461109585268,-0.008011474010474428,0.3908847788984522,0.8959324454735683
2.742,0.8957638382554305,0.9840426246184102,-0.08445345318903312,-0.008025344214816337,0.3890431191212319,0.8957638382554305
2.744,0.8955946731985904,0.984026561859064,-0.08473246167108954,-0.008039262605497598,0.3871999031720533,0.8955946731985904
2.746,0.8954249499658825,0.9840104712137853,-0.08501163525701731,-0.008053229204354796,0.3853551384237787,0.8954249499658825
2.748,0.8952546682227289,0.9839943525855624,-0.08529097266121084,-0.008067244032984866,0.3835088322554638,0.8952546682227289
2.75,0.8950838276371434,0.9839782058773372,-0.08557047259746864,-0.008081307112744886,0.3816609920523317,0.8950838276371434
2.752,0.8949124278797347,0.9839620309920041,-0.08585013377899908,-0.008095418464751763,0.3798116252057402,0.8949124278797347
2.754,0.8947404686237098,0.9839458278324111,-0.08612995491842597,-0.008109578109881938,0.377960739113154,0.8947404686237098
2.756,0.8945679495448783,0.9839295963013609,-0.08640993472779379,-0.008123786068771148,0.3761083411781156,0.8945679495448783
2.758,0.8943948703216557,0.9839133363016108,-0.08669007191857368,-0.008138042361814106,0.3742544388102136,0.8943948703216557
2.76,0.8942212306350661,0.9838970477358731,-0.0869703652016684,-0.008152347009164269,0.3723990394250557,0.8942212306350661
2.762,0.8940470301687474,0.983880730506816,-0.08725081328741853,-0.008166700030733508,0.3705421504442363,0.8940470301687474
2.764,0.8938722686089537,0.9838643845170643,-0.08753141488560738,-0.008181101446191864,0.3686837792953095,0.8938722686089537
2.766,0.8936969456445596,0.9838480096691995,-0.08781216870546714,-0.008195551274967265,0.3668239334117568,0.8936969456445596
2.768,0.8935210609670627,0.9838316058657604,-0.0880930734556838,-0.008210049536245238,0.3649626202329599,0.8935210609670627
2.77,0.8933446142705888,0.9838151730092436,-0.08837412784440341,-0.008224596248968622,0.3630998472041683,0.8933446142705888
2.772,0.8931676052518941,0.9837987110021047,-0.08865533057923695,-0.008239191431837328,0.3612356217764724,0.8931676052518941
2.774,0.8929900336103695,0.9837822197467576,-0.08893668036726647,-0.008253835103308006,0.3593699514067707,0.8929900336103695
2.776,0.8928118990480443,0.9837656991455761,-0.08921817591505023,-0.008268527281593803,0.3575028435577429,0.8928118990480443
2.778,0.892633201269589,0.9837491491008939,-0.08949981592862866,-0.008283267984664085,0.3556343056978171,0.892633201269589
2.78,0.8924539399823197,0.9837325695150053,-0.08978159911352944,-0.008298057230244148,0.3537643453011431,0.8924539399823197
2.782,0.8922741148962017,0.9837159602901655,-0.09006352417477374,-0.008312895035814893,0.3518929698475592,0.8922741148962017
2.784,0.892093725723852,0.9836993213285914,-0.09034558981688108,-0.008327781418612668,0.3500201868225655,0.892093725723852
2.786,0.8919127721805447,0.9836826525324625,-0.09062779474387565,-0.008342716395628891,0.3481460037172908,0.8919127721805447
2.788,0.8917312527366855,0.983665953760645,-0.09091013745136996,-0.008357700093087228,0.3462704280284658,0.8917312527366855
2.79,0.891549168192046,0.9836492249526796,-0.09119261682227602,-0.008372732432784873,0.34439346725839,0.891549168192046
2.792,0.8913665183131769,0.9836324660121358,-0.0914752315663787,-0.008387813427178082,0.3425151289149048,0.8913665183131769
2.794,0.8911833028203711,0.9836156768408509,-0.09175798038483514,-0.008402943092770898,0.3406354205113601,0.8911833028203711
2.796,0.890999521436458,0.9835988573406227,-0.09204086197831167,-0.008418121445833154,0.3387543495665881,0.890999521436458
2.798,0.8908151738868039,0.9835820074132084,-0.09232387504698913,-0.008433348502400417,0.336871923604869,0.8908151738868039
2.8,0.8906302598993162,0.9835651269603265,-0.09260701829056851,-0.008448624278273663,0.3349881501559051,0.8906302598993162
2.802,0.8904447792044433,0.9835482158836573,-0.09289029040827608,-0.008463948789019449,0.3331030367547868,0.8904447792044433
2.804,0.8902587315351786,0.9835312740848425,-0.09317369009886878,-0.008479322049969444,0.331216590941966,0.8902587315351786
2.806,0.8900721166270612,0.9835143014654861,-0.09345721606063977,-0.008494744076220447,0.3293288202632227,0.8900721166270612
2.808,0.8898849342181789,0.9834972979271556,-0.09374086699142352,-0.008510214882634239,0.3274397322696378,0.8898849342181789
2.81,0.8896971840491701,0.9834802633713807,-0.09402464158860169,-0.008525734483837331,0.32554933451756,0.8896971840491701
2.812,0.8895088658632253,0.9834631976996562,-0.09430853854910777,-0.008541302894220988,0.3236576345685787,0.8895088658632253
2.814,0.8893199794060906,0.9834461008134404,-0.09459255656943343,-0.008556920127940888,0.3217646399894901,0.8893199794060906
2.816,0.8891305244260685,0.9834289726141558,-0.09487669434563291,-0.008572586198917027,0.3198703583522711,0.8891305244260685
2.818,0.8889405006740202,0.9834118130031916,-0.09516095057332924,-0.008588301120833763,0.3179747972340448,0.8889405006740202
2.82,0.8887499079033687,0.9833946218819013,-0.09544532394771915,-0.008604064907139325,0.3160779642170538,0.8887499079033687
2.822,0.8885587458700993,0.9833773991516052,-0.09572981316357872,-0.008619877571045986,0.314179866888627,0.8885587458700993
2.824,0.8883670143327635,0.9833601447135902,-0.09601441691526857,-0.008635739125529699,0.312280512841152,0.8883670143327635
2.826,0.88817471305248,0.9833428584691104,-0.09629913389673972,-0.00865164958333004,0.3103799096720417,0.88817471305248
2.828,0.8879818417929365,0.9833255403193868,-0.09658396280153829,-0.008667608956950028,0.3084780649837068,0.8879818417929365
2.83,0.887788400320393,0.9833081901656097,-0.09686890232281169,-0.008683617258656063,0.3065749863835229,0.887788400320393
2.832,0.8875943884036831,0.9832908079089369,-0.09715395115331342,-0.008699674500477615,0.3046706814838027,0.8875943884036831
2.834,0.8873998058142162,0.9832733934504956,-0.09743910798540896,-0.008715780694207219,0.3027651579017623,0.8873998058142162
2.836,0.8872046523259798,0.9832559466913826,-0.09772437151108089,-0.008731935851400257,0.3008584232594945,0.8872046523259798
2.838,0.8870089277155416,0.9832384675326644,-0.09800974042193455,-0.008748139983374799,0.2989504851839343,0.8870089277155416
2.84,0.8868126317620511,0.9832209558753783,-0.09829521340920311,-0.008764393101211566,0.2970413513068324,0.8868126317620511
2.842,0.8866157642472426,0.9832034116205324,-0.09858078916375362,-0.008780695215753613,0.2951310292647209,0.8866157642472426
2.844,0.8864183249554372,0.9831858346691059,-0.09886646637609181,-0.008797046337606251,0.2932195266988863,0.8864183249554372
2.846,0.8862203136735434,0.9831682249220502,-0.099152243736368,-0.008813446477136989,0.2913068512553355,0.8862203136735434
2.848,0.8860217301910613,0.9831505822802893,-0.09943811993438216,-0.008829895644475267,0.2893930105847684,0.8860217301910613
2.85,0.885822574300084,0.9831329066447191,-0.09972409365958994,-0.008846393849512276,0.2874780123425444,0.885822574300084
2.852,0.8856228457952989,0.9831151979162102,-0.1000101636011074,-0.008862941101901022,0.2855618641886548,0.8856228457952989
2.854,0.8854225444739906,0.9830974559956056,-0.100296328447717,-0.00887953741105591,0.2836445737876888,0.8854225444739906
2.856,0.8852216701360427,0.9830796807837233,-0.1005825868878727,-0.008896182786152784,0.2817261488088062,0.8852216701360427
2.858,0.8850202225839405,0.9830618721813561,-0.1008689376097062,-0.008912877236128687,0.2798065969257036,0.8850202225839405
2.86,0.8848182016227727,0.983044030089272,-0.101155379301031,-0.008929620769681755,0.2778859258165868,0.8848182016227727
2.862,0.8846156070602331,0.9830261544082138,-0.1014419106493494,-0.008946413395270974,0.2759641431641368,0.8846156070602331
2.864,0.8844124387066229,0.9830082450389021,-0.1017285303418567,-0.008963255121116287,0.2740412566554826,0.8844124387066229
2.866,0.8842086963748537,0.9829903018820324,-0.1020152370654478,-0.008980145955198067,0.2721172739821666,0.8842086963748537
2.868,0.8840043798804483,0.9829723248382787,-0.1023020295067217,-0.008997085905257303,0.270192202840118,0.8840043798804483
2.87,0.8837994890415442,0.9829543138082919,-0.1025889063519877,-0.00901407497879525,0.2682660509296179,0.8837994890415442
2.872,0.8835940236788939,0.9829362686927012,-0.1028758662872703,-0.00903111318307339,0.2663388259552722,0.8835940236788939
2.874,0.8833879836158695,0.9829181893921141,-0.1031629079983154,-0.009048200525113147,0.2644105356259773,0.8833879836158695
2.876,0.8831813686784618,0.9829000758071174,-0.1034500301705948,-0.009065337011695963,0.2624811876548929,0.8831813686784618
2.878,0.8829741822804195,0.9828819281785145,-0.1037372320868353,-0.009082522354372275,0.2605507897594075,0.8829741822804195
2.88,0.8827664226802638,0.9828637462575974,-0.1040245121698588,-0.009099756688848508,0.2586193496611108,0.8827664226802638
2.882,0.8825580881995431,0.9828455298013705,-0.1043118688522972,-0.009117040145620677,0.2566868750857599,0.8825580881995431
2.884,0.88234917869743,0.9828272787124934,-0.1045993008223631,-0.009134372728642128,0.2547533737632513,0.88234917869743
2.886,0.8821396940362868,0.9828089928936605,-0.1048868067681166,-0.009151754441579431,0.2528188534275869,0.8821396940362868
2.888,0.8819296340816727,0.9827906722476013,-0.105174385377471,-0.009169185287811693,0.2508833218168464,0.8819296340816727
2.89,0.8817189987023523,0.9827723166770821,-0.1054620353381999,-0.009186665270429984,0.2489467866731526,0.8817189987023523
2.892,0.8815077877703036,0.9827539260849065,-0.1057497553379432,-0.009204194392236631,0.2470092557426445,0.8815077877703036
2.894,0.8812960011607267,0.9827355003739168,-0.1060375440642141,-0.009221772655744552,0.2450707367754423,0.8812960011607267
2.896,0.8810836387520502,0.9827170394469946,-0.106325400204405,-0.009239400063176766,0.2431312375256202,0.8810836387520502
2.898,0.8808707004259417,0.9826985432070628,-0.106613322445795,-0.009257076616465555,0.2411907657511718,0.8808707004259417
2.9,0.8806571860673138,0.9826800115570853,-0.1069013094755552,-0.009274802317251953,0.2392493292139824,0.8806571860673138
2.902,0.8804430955643338,0.9826614444000693,-0.1071893599807565,-0.009292577166885051,0.2373069356797947,0.8804430955643338
2.904,0.8802284288084301,0.9826428416390653,-0.1074774726483748,-0.009310401166421385,0.2353635929181811,0.8802284288084301
2.906,0.8800131856943021,0.982624203177169,-0.1077656461652988,-0.009328274316624268,0.2334193087025093,0.8800131856943021
2.908,0.8797973661199272,0.982605528917522,-0.1080538792183355,-0.009346196617963159,0.2314740908099143,0.8797973661199272
2.91,0.8795809699865691,0.9825868187633123,-0.1083421704942175,-0.009364168070613021,0.2295279470212642,0.8795809699865691
2.912,0.879363997198786,0.9825680726177767,-0.1086305186796089,-0.009382188674453699,0.2275808851211325,0.879363997198786
2.914,0.8791464476644387,0.9825492903842002,-0.1089189224611126,-0.00940025842906923,0.2256329128977634,0.8791464476644387
2.916,0.8789283212946989,0.9825304719659185,-0.1092073805252758,-0.009418377333747235,0.2236840381430439,0.8789283212946989
2.918,0.8787096180040567,0.9825116172663177,-0.1094958915585978,-0.00943654538747828,0.2217342686524697,0.8787096180040567
2.92,0.8784903377103291,0.9824927261888371,-0.1097844542475354,-0.009454762588955268,0.2197836122251169,0.8784903377103291
